x states switches
21438 1 1
21439 4 0
21440 1 1
21441 1 0
21442 3 0
21443 1 0
21444 2 0
21445 3 0
21446 2 0
21447 5 0
21448 3 0
21449 1 0
21450 1 0
21451 1 0
21452 5 0
21453 1 0
21454 3 0
21455 2 0
21456 2 0
21457 2 0
21458 2 0
21459 1 0
21460 3 0
21461 1 0
21462 1 0
21463 5 0
21464 2 0
21465 2 0
21466 3 0
21467 5 0
21468 3 0
21469 2 0
21470 3 1
21471 2 0
21472 2 0
21473 3 0
21474 2 0
21475 3 1
21476 1 0
21477 5 0
21478 4 1
21479 2 0
21480 1 0
21481 3 0
21482 4 0
21483 1 0
21484 4 0
21485 2 0
21486 2 0
21487 4 0
21488 4 0
21489 3 0
21490 4 0
21491 2 0
21492 4 0
21493 4 0
21494 2 0
21495 4 0
21496 3 0
21497 2 0
21498 4 0
21499 2 0
21500 2 0
21501 4 0
21502 3 0
21503 3 0
21504 5 0
21505 3 0
21506 5 1
21507 3 0
21508 2 1
21509 5 0
21510 5 0
21511 4 0
21512 4 0
21513 1 0
21514 5 0
21515 4 0
21516 2 0
21517 4 0
21518 3 0
21519 5 0
21520 5 0
21521 4 0
21522 5 0
21523 2 0
21524 5 0
21525 5 0
21526 5 0
21527 5 0
21528 5 0
21529 5 0
21530 5 0
21531 2 1
21532 2 0
21533 2 0
21534 3 0
21535 2 0
21536 3 0
21537 1 0
21538 5 1
21539 4 0
21540 4 0
21541 4 0
21542 5 0
21543 4 0
21544 4 0
21545 4 0
21546 4 0
21547 4 0
21548 5 0
21549 1 1
21550 1 0
21551 4 0
21552 4 0
21553 3 0
21554 4 0
21555 3 0
21556 1 0
21557 5 1
21558 4 0
21559 1 0
21560 3 1
21561 5 0
21562 4 0
21563 5 0
21564 5 0
21565 4 0
21566 5 0
21567 2 0
21568 5 0
21569 3 0
21570 1 0
21571 3 0
21572 4 0
21573 4 0
21574 5 0
21575 3 0
21576 4 0
21577 4 0
21578 5 0
21579 4 1
21580 4 0
21581 3 0
21582 5 0
21583 5 0
21584 5 0
21585 2 0
21586 5 0
21587 1 0
21588 5 0
21589 1 1
21590 2 0
21591 5 0
21592 2 0
21593 1 1
21594 3 0
21595 5 0
21596 3 0
21597 3 0
21598 1 0
21599 1 1
21600 4 0
21601 4 1
21602 4 0
21603 3 1
21604 1 0
21605 1 0
21606 1 0
21607 1 0
21608 2 0
21609 4 0
21610 4 0
21611 3 1
21612 3 0
21613 3 0
21614 5 1
21615 5 0
21616 5 0
21617 5 0
21618 5 0
21619 5 0
21620 4 0
21621 2 0
21622 5 1
21623 3 0
21624 3 0
21625 5 0
21626 3 0
21627 3 0
21628 3 0
21629 2 1
21630 1 0
21631 2 0
21632 2 0
21633 4 0
21634 2 0
21635 1 0
21636 1 0
21637 1 0
21638 1 0
21639 5 1
21640 4 1
21641 3 0
21642 3 0
21643 2 1
21644 5 0
21645 1 1
21646 1 0
21647 2 1
21648 1 0
21649 5 0
21650 5 0
21651 5 0
21652 5 0
21653 2 0
21654 1 0
21655 2 0
21656 5 0
21657 2 0
21658 3 0
21659 2 0
21660 1 0
21661 1 0
21662 5 0
21663 2 0
21664 5 0
21665 5 0
21666 2 0
21667 1 0
21668 2 0
21669 2 0
21670 5 1
21671 5 0
21672 1 0
21673 5 0
21674 1 0
21675 5 0
21676 2 0
21677 4 0
21678 2 0
21679 4 0
21680 4 1
21681 3 0
21682 5 0
21683 5 0
21684 1 0
21685 2 0
21686 1 1
21687 4 0
21688 2 0
21689 2 0
21690 1 0
21691 1 0
21692 4 0
21693 1 0
21694 4 0
21695 4 1
21696 3 0
21697 1 0
21698 5 0
21699 3 0
21700 3 0
21701 1 0
21702 3 0
21703 3 0
21704 3 1
21705 3 0
21706 3 0
21707 3 0
21708 1 0
21709 3 0
21710 3 0
21711 1 0
21712 5 0
21713 2 1
21714 2 0
21715 2 0
21716 2 0
21717 2 0
21718 2 0
21719 5 0
21720 5 1
21721 1 0
21722 1 0
21723 1 0
21724 1 0
21725 1 0
21726 1 0
21727 2 1
21728 2 0
21729 2 0
21730 2 0
21731 2 0
21732 4 1
21733 1 0
21734 3 0
21735 4 0
21736 4 0
21737 4 0
21738 4 0
21739 4 0
21740 1 0
21741 4 0
21742 4 0
21743 4 1
21744 4 0
21745 3 0
21746 1 1
21747 5 1
21748 5 0
21749 5 0
21750 5 0
21751 3 0
21752 3 0
21753 3 0
21754 5 0
21755 3 0
21756 4 1
21757 2 0
21758 3 0
21759 5 1
21760 1 0
21761 3 0
21762 5 0
21763 3 1
21764 4 0
21765 2 0
21766 3 0
21767 3 0
21768 3 0
21769 4 0
21770 2 0
21771 3 0
21772 4 1
21773 4 0
21774 2 1
21775 3 0
21776 5 0
21777 5 0
21778 5 0
21779 2 0
21780 2 0
21781 5 0
21782 2 0
21783 5 0
21784 5 0
21785 1 0
21786 4 0
21787 2 0
21788 1 0
21789 5 0
21790 5 0
21791 5 0
21792 2 0
21793 5 0
21794 5 0
21795 2 0
21796 5 0
21797 5 0
21798 5 0
21799 5 0
21800 5 0
21801 5 0
21802 2 0
21803 5 0
21804 2 0
21805 3 0
21806 2 0
21807 5 0
21808 2 0
21809 2 0
21810 2 0
21811 2 0
21812 5 0
21813 5 0
21814 5 0
21815 5 0
21816 2 0
21817 5 0
21818 3 0
21819 2 0
21820 2 0
21821 2 0
21822 2 0
21823 5 0
21824 3 0
21825 2 0
21826 5 0
21827 3 0
21828 2 0
21829 3 1
21830 2 0
21831 3 0
21832 4 0
21833 4 0
21834 5 0
21835 3 0
21836 4 0
21837 2 0
21838 4 0
21839 5 0
21840 5 0
21841 5 0
21842 3 0
21843 4 0
21844 5 0
21845 2 0
21846 2 0
21847 4 0
21848 4 0
21849 5 0
21850 4 0
21851 3 0
21852 4 0
21853 2 0
21854 2 1
21855 2 0
21856 2 0
21857 3 0
21858 3 0
21859 3 0
21860 2 0
21861 2 0
21862 2 0
21863 2 0
21864 2 0
21865 2 0
21866 3 0
21867 4 0
21868 2 0
21869 4 0
21870 2 0
21871 2 0
21872 2 0
21873 4 0
21874 2 0
21875 3 1
21876 3 0
21877 1 0
21878 4 0
21879 4 0
21880 3 0
21881 4 0
21882 1 0
21883 3 0
21884 3 0
21885 1 0
21886 1 0
21887 3 0
21888 1 0
21889 3 0
21890 3 0
21891 4 0
21892 1 0
21893 3 0
21894 1 0
21895 3 0
21896 3 0
21897 3 0
21898 1 0
21899 4 0
21900 1 0
21901 2 0
21902 3 1
21903 2 0
21904 5 1
21905 4 0
21906 4 0
21907 5 0
21908 4 0
21909 2 0
21910 5 0
21911 5 1
21912 5 0
21913 2 0
21914 3 0
21915 2 0
21916 3 0
21917 3 0
21918 5 0
21919 3 0
21920 3 0
21921 3 0
21922 3 0
21923 3 0
21924 5 0
21925 3 0
21926 2 0
21927 2 0
21928 5 0
21929 1 0
21930 3 0
21931 2 0
21932 2 0
21933 5 1
21934 2 1
21935 5 0
21936 2 0
21937 5 0
21938 5 0
21939 5 0
21940 2 0
21941 5 0
21942 3 0
21943 5 0
21944 5 0
21945 2 0
21946 2 0
21947 2 0
21948 1 0
21949 2 0
21950 5 0
21951 5 0
21952 2 0
21953 4 0
21954 5 0
21955 2 0
21956 2 0
21957 2 0
21958 5 0
21959 2 0
21960 2 0
21961 2 0
21962 2 0
21963 5 1
21964 3 0
21965 4 0
21966 4 0
21967 1 0
21968 5 0
21969 5 0
21970 4 0
21971 1 0
21972 4 0
21973 1 0
21974 3 0
21975 4 0
21976 5 0
21977 4 0
21978 4 0
21979 4 0
21980 4 0
21981 5 0
21982 5 0
21983 4 0
21984 4 0
21985 4 0
21986 4 0
21987 5 0
21988 4 0
21989 5 0
21990 4 0
21991 1 0
21992 4 0
21993 4 0
21994 4 0
21995 4 0
21996 5 0
21997 5 0
21998 3 0
21999 3 0
22000 4 0
22001 4 0
22002 3 0
22003 1 0
22004 4 0
22005 1 0
22006 3 0
22007 4 0
22008 3 0
22009 4 0
22010 5 0
22011 4 0
22012 4 0
22013 5 1
22014 5 0
22015 2 0
22016 2 0
22017 4 0
22018 5 0
22019 3 0
22020 3 1
22021 3 0
22022 3 0
22023 2 0
22024 4 0
22025 3 1
22026 3 0
22027 3 0
22028 1 0
22029 1 0
22030 3 0
22031 2 0
22032 4 0
22033 4 0
22034 2 0
22035 3 0
22036 4 0
22037 5 0
22038 1 0
22039 2 0
22040 2 0
22041 3 0
22042 1 0
22043 5 0
22044 1 0
22045 1 0
22046 4 0
22047 3 0
22048 3 1
22049 4 0
22050 3 0
22051 3 0
22052 3 0
22053 5 0
22054 4 0
22055 1 0
22056 4 0
22057 3 1
22058 1 0
22059 3 0
22060 2 0
22061 4 0
22062 3 0
22063 3 0
22064 5 0
22065 3 0
22066 5 0
22067 3 0
22068 5 0
22069 3 0
22070 3 1
22071 3 0
22072 4 0
22073 4 0
22074 3 0
22075 3 0
22076 4 0
22077 1 0
22078 4 1
22079 3 0
22080 5 0
22081 4 1
22082 4 0
22083 4 0
22084 4 0
22085 4 0
22086 4 0
22087 4 0
22088 4 0
22089 4 0
22090 4 0
22091 4 0
22092 4 0
22093 4 0
22094 5 1
22095 3 0
22096 4 1
22097 5 0
22098 2 0
22099 4 0
22100 1 0
22101 1 0
22102 1 1
22103 2 0
22104 2 0
22105 2 0
22106 3 0
22107 2 0
22108 5 0
22109 1 1
22110 1 0
22111 4 0
22112 5 0
22113 5 0
22114 1 1
22115 3 1
22116 5 0
22117 5 0
22118 3 0
22119 2 1
22120 1 0
22121 2 0
22122 4 0
22123 4 0
22124 3 0
22125 1 0
22126 2 0
22127 4 0
22128 1 0
22129 2 0
22130 2 0
22131 3 0
22132 4 0
22133 2 0
22134 2 0
22135 4 0
22136 4 0
22137 1 0
22138 4 0
22139 1 0
22140 4 0
22141 2 0
22142 4 1
22143 1 0
22144 4 0
22145 1 0
22146 1 0
22147 5 0
22148 3 0
22149 1 0
22150 1 0
22151 1 0
22152 1 0
22153 1 0
22154 3 0
22155 4 0
22156 1 0
22157 4 0
22158 3 0
22159 1 0
22160 4 0
22161 1 0
22162 1 0
22163 4 1
22164 1 0
22165 3 0
22166 1 0
22167 1 0
22168 4 0
22169 1 0
22170 3 0
22171 1 0
22172 4 0
22173 1 0
22174 4 0
22175 3 0
22176 3 0
22177 1 0
22178 1 0
22179 4 0
22180 1 1
22181 1 0
22182 1 0
22183 1 0
22184 3 0
22185 3 0
22186 3 0
22187 3 0
22188 3 1
22189 5 0
22190 5 0
22191 1 0
22192 4 0
22193 3 0
22194 1 0
22195 1 0
22196 3 0
22197 5 1
22198 4 0
22199 5 0
22200 3 0
22201 1 0
22202 2 0
22203 1 0
22204 1 0
22205 4 1
22206 4 0
22207 5 0
22208 4 0
22209 2 0
22210 3 1
22211 3 0
22212 3 0
22213 2 1
22214 1 0
22215 4 0
22216 4 0
22217 1 0
22218 4 0
22219 5 0
22220 2 0
22221 2 0
22222 5 0
22223 1 0
22224 3 1
22225 1 1
22226 5 0
22227 4 0
22228 5 0
22229 2 0
22230 5 0
22231 5 0
22232 5 0
22233 5 1
22234 5 0
22235 3 0
22236 1 0
22237 5 0
22238 5 0
22239 3 0
22240 2 1
22241 3 1
22242 4 0
22243 5 0
22244 2 0
22245 1 0
22246 1 0
22247 2 0
22248 1 0
22249 4 0
22250 5 0
22251 2 0
22252 5 0
22253 3 0
22254 2 0
22255 4 0
22256 5 0
22257 2 0
22258 4 0
22259 2 0
22260 4 0
22261 3 0
22262 4 0
22263 4 0
22264 4 0
22265 3 0
22266 4 0
22267 4 0
22268 1 0
22269 4 0
22270 2 0
22271 4 0
22272 5 0
22273 4 0
22274 1 0
22275 4 0
22276 2 0
22277 4 0
22278 3 0
22279 2 0
22280 1 0
22281 2 0
22282 4 0
22283 4 0
22284 2 0
22285 5 0
22286 2 0
22287 4 0
22288 4 0
22289 2 0
22290 4 0
22291 1 0
22292 4 0
22293 1 0
22294 2 0
22295 4 0
22296 5 0
22297 4 0
22298 3 0
22299 4 0
22300 5 0
22301 4 0
22302 4 0
22303 4 0
22304 4 0
22305 4 0
22306 4 0
22307 5 0
22308 2 0
22309 5 0
22310 4 0
22311 5 0
22312 4 0
22313 3 0
22314 1 0
22315 3 0
22316 1 0
22317 3 0
22318 3 1
22319 1 0
22320 5 0
22321 1 0
22322 4 0
22323 1 0
22324 1 0
22325 3 0
22326 4 0
22327 1 0
22328 1 0
22329 3 0
22330 3 0
22331 1 0
22332 2 0
22333 4 1
22334 1 0
22335 5 0
22336 4 0
22337 4 0
22338 2 0
22339 5 0
22340 2 0
22341 2 0
22342 2 0
22343 2 0
22344 5 0
22345 5 0
22346 5 0
22347 4 0
22348 5 0
22349 5 0
22350 5 1
22351 4 0
22352 4 0
22353 4 0
22354 1 0
22355 3 0
22356 4 0
22357 4 0
22358 3 0
22359 4 0
22360 1 0
22361 3 0
22362 2 0
22363 2 0
22364 4 0
22365 2 0
22366 4 0
22367 4 1
22368 5 0
22369 1 0
22370 2 0
22371 2 0
22372 2 0
22373 5 0
22374 1 0
22375 4 0
22376 2 0
22377 1 0
22378 1 0
22379 1 0
22380 3 0
22381 3 0
22382 4 0
22383 1 0
22384 4 0
22385 1 0
22386 5 0
22387 1 0
22388 1 0
22389 3 0
22390 1 0
22391 2 0
22392 4 0
22393 2 0
22394 4 0
22395 5 0
22396 5 0
22397 4 0
22398 1 0
22399 3 0
22400 5 0
22401 3 0
22402 4 1
22403 3 0
22404 3 0
22405 3 1
22406 2 0
22407 3 0
22408 3 0
22409 5 0
22410 2 0
22411 3 0
22412 5 0
22413 4 0
22414 5 0
22415 1 0
22416 5 0
22417 5 1
22418 3 0
22419 4 0
22420 2 0
22421 2 0
22422 2 1
22423 5 0
22424 5 1
22425 4 0
22426 1 0
22427 4 0
22428 2 0
22429 2 0
22430 5 0
22431 4 1
22432 2 0
22433 1 0
22434 2 0
22435 3 0
22436 4 0
22437 2 0
22438 2 0
22439 2 0
22440 4 0
22441 3 0
22442 2 0
22443 2 0
22444 2 0
22445 4 0
22446 2 0
22447 1 0
22448 3 0
22449 2 0
22450 2 0
22451 3 0
22452 1 1
22453 5 0
22454 1 0
22455 5 0
22456 4 0
22457 1 0
22458 4 0
22459 1 0
22460 2 1
22461 2 0
22462 2 0
22463 2 0
22464 1 0
22465 3 0
22466 3 0
22467 3 0
22468 2 0
22469 1 0
22470 3 1
22471 4 0
22472 4 0
22473 1 1
22474 3 0
22475 3 1
22476 5 0
22477 5 0
22478 2 0
22479 3 0
22480 3 0
22481 5 0
22482 3 0
22483 1 0
22484 1 0
22485 2 1
22486 4 0
22487 1 0
22488 2 0
22489 2 0
22490 1 0
22491 1 0
22492 5 0
22493 2 0
22494 2 0
22495 2 0
22496 1 1
22497 4 0
22498 5 0
22499 1 0
22500 5 0
22501 4 0
22502 4 0
22503 5 0
22504 1 0
22505 1 0
22506 1 1
22507 2 0
22508 2 0
22509 2 0
22510 2 0
22511 2 0
22512 2 0
22513 3 0
22514 1 0
22515 3 0
22516 1 0
22517 3 0
22518 3 0
22519 3 0
22520 1 1
22521 5 0
22522 5 0
22523 2 0
22524 5 0
22525 5 0
22526 2 0
22527 2 1
22528 1 0
22529 3 0
22530 2 0
22531 1 0
22532 2 0
22533 3 0
22534 1 0
22535 3 0
22536 1 0
22537 2 0
22538 2 0
22539 2 0
22540 2 0
22541 3 0
22542 2 0
22543 3 0
22544 1 0
22545 3 1
22546 3 0
22547 3 0
22548 5 0
22549 2 1
22550 5 0
22551 3 0
22552 1 0
22553 5 0
22554 3 0
22555 3 0
22556 5 0
22557 3 0
22558 5 1
22559 5 0
22560 2 0
22561 2 0
22562 3 0
22563 4 0
22564 2 0
22565 5 0
22566 5 0
22567 4 0
22568 3 0
22569 5 0
22570 5 0
22571 5 0
22572 4 0
22573 5 0
22574 3 0
22575 5 0
22576 2 0
22577 2 0
22578 2 1
22579 4 0
22580 4 0
22581 4 0
22582 2 0
22583 5 0
22584 5 0
22585 5 1
22586 2 0
22587 2 0
22588 2 0
22589 5 0
22590 2 0
22591 2 0
22592 3 0
22593 5 0
22594 1 0
22595 2 0
22596 5 0
22597 3 0
22598 2 0
22599 2 0
22600 1 0
22601 1 0
22602 4 1
22603 5 0
22604 1 0
22605 3 1
22606 3 0
22607 4 0
22608 4 0
22609 3 0
22610 3 0
22611 4 0
22612 4 0
22613 4 0
22614 4 0
22615 3 0
22616 4 0
22617 4 0
22618 4 0
22619 4 0
22620 4 0
22621 4 0
22622 4 0
22623 4 0
22624 4 0
22625 4 0
22626 3 0
22627 4 0
22628 2 1
22629 5 0
22630 1 0
22631 5 0
22632 3 0
22633 4 0
22634 5 0
22635 5 0
22636 1 0
22637 4 0
22638 5 0
22639 5 0
22640 1 0
22641 5 0
22642 1 1
22643 2 0
22644 5 0
22645 5 0
22646 3 1
22647 4 0
22648 4 0
22649 3 0
22650 3 0
22651 3 0
22652 5 0
22653 3 0
22654 3 0
22655 3 0
22656 3 0
22657 1 0
22658 5 0
22659 3 0
22660 5 0
22661 3 0
22662 4 0
22663 3 0
22664 3 0
22665 3 0
22666 2 0
22667 2 0
22668 1 0
22669 5 0
22670 2 0
22671 4 0
22672 5 0
22673 3 0
22674 2 1
22675 3 0
22676 4 0
22677 5 0
22678 4 0
22679 2 0
22680 4 0
22681 4 0
22682 4 0
22683 3 0
22684 4 0
22685 2 0
22686 3 1
22687 3 0
22688 1 0
22689 3 0
22690 4 1
22691 3 0
22692 2 0
22693 3 1
22694 3 0
22695 5 0
22696 3 0
22697 3 0
22698 5 1
22699 5 0
22700 5 0
22701 5 0
22702 2 0
22703 4 0
22704 5 0
22705 2 1
22706 2 0
22707 5 0
22708 3 0
22709 2 0
22710 5 0
22711 3 0
22712 2 0
22713 3 0
22714 2 0
22715 3 0
22716 3 0
22717 1 1
22718 4 0
22719 1 0
22720 5 0
22721 5 0
22722 2 0
22723 4 0
22724 4 1
22725 2 1
22726 2 0
22727 2 0
22728 4 0
22729 2 0
22730 2 0
22731 4 0
22732 4 0
22733 4 0
22734 4 0
22735 5 0
22736 5 0
22737 5 0
22738 4 0
22739 4 0
22740 4 0
22741 2 0
22742 5 0
22743 2 0
22744 1 1
22745 4 0
22746 1 0
22747 4 1
22748 3 0
22749 5 0
22750 1 0
22751 5 0
22752 1 0
22753 1 0
22754 5 1
22755 3 0
22756 2 0
22757 4 0
22758 4 0
22759 2 0
22760 4 0
22761 4 0
22762 4 0
22763 4 0
22764 2 0
22765 4 0
22766 3 0
22767 4 0
22768 4 0
22769 4 0
22770 5 0
22771 4 0
22772 2 0
22773 4 0
22774 4 0
22775 2 0
22776 1 0
22777 4 0
22778 3 1
22779 3 0
22780 4 0
22781 3 0
22782 4 0
22783 1 0
22784 3 0
22785 3 0
22786 1 0
22787 4 0
22788 3 1
22789 5 0
22790 3 0
22791 1 0
22792 2 0
22793 1 0
22794 5 0
22795 3 0
22796 1 0
22797 3 0
22798 4 0
22799 4 0
22800 1 0
22801 5 0
22802 5 0
22803 3 0
22804 4 0
22805 1 0
22806 4 0
22807 4 0
22808 3 0
22809 5 1
22810 1 0
22811 1 0
22812 1 0
22813 1 0
22814 1 0
22815 1 0
22816 5 0
22817 3 0
22818 1 0
22819 5 0
22820 4 0
22821 1 0
22822 1 0
22823 3 0
22824 3 0
22825 3 0
22826 4 0
22827 5 0
22828 4 0
22829 1 0
22830 3 0
22831 1 0
22832 3 0
22833 2 0
22834 1 0
22835 3 0
22836 2 0
22837 1 0
22838 1 0
22839 1 0
22840 3 0
22841 4 0
22842 5 0
22843 3 0
22844 3 0
22845 2 0
22846 1 0
22847 1 0
22848 2 0
22849 1 0
22850 1 0
22851 1 0
22852 5 0
22853 1 0
22854 2 0
22855 3 0
22856 1 0
22857 3 0
22858 1 0
22859 1 0
22860 1 0
22861 1 0
22862 3 0
22863 1 1
22864 5 1
22865 2 0
22866 2 0
22867 2 0
22868 4 0
22869 1 0
22870 2 0
22871 2 0
22872 3 0
22873 2 0
22874 5 0
22875 4 0
22876 5 0
22877 2 0
22878 2 0
22879 3 0
22880 1 0
22881 4 0
22882 2 0
22883 1 0
22884 2 0
22885 2 0
22886 5 0
22887 5 0
22888 4 0
22889 2 0
22890 2 0
22891 2 0
22892 2 0
22893 2 0
22894 2 0
22895 4 0
22896 5 0
22897 5 0
22898 1 1
22899 4 0
22900 1 0
22901 1 0
22902 3 0
22903 4 0
22904 5 1
22905 3 0
22906 5 0
22907 1 0
22908 5 0
22909 3 0
22910 5 0
22911 2 0
22912 5 0
22913 5 0
22914 5 0
22915 5 0
22916 1 0
22917 5 0
22918 1 1
22919 2 0
22920 1 0
22921 5 0
22922 2 1
22923 4 0
22924 1 1
22925 5 0
22926 3 0
22927 5 0
22928 3 0
22929 3 0
22930 5 0
22931 5 0
22932 3 0
22933 3 0
22934 3 0
22935 5 0
22936 5 0
22937 5 0
22938 3 1
22939 3 0
22940 2 0
22941 4 0
22942 3 0
22943 1 0
22944 1 0
22945 2 0
22946 4 0
22947 3 0
22948 1 1
22949 2 0
22950 5 0
22951 3 0
22952 3 0
22953 3 0
22954 5 0
22955 5 0
22956 2 0
22957 3 0
22958 3 0
22959 1 1
22960 1 0
22961 4 1
22962 1 0
22963 1 0
22964 4 0
22965 5 1
22966 2 0
22967 3 0
22968 3 0
22969 3 0
22970 3 0
22971 3 0
22972 3 0
22973 3 0
22974 1 0
22975 4 0
22976 3 0
22977 3 0
22978 3 0
22979 3 0
22980 5 0
22981 1 0
22982 3 0
22983 3 0
22984 5 0
22985 1 0
22986 4 0
22987 4 0
22988 3 0
22989 5 0
22990 5 0
22991 3 0
22992 5 1
22993 3 0
22994 5 0
22995 5 0
22996 5 0
22997 1 0
22998 5 0
22999 5 0
23000 5 1
23001 3 0
23002 2 0
23003 5 0
23004 3 0
23005 2 0
23006 3 0
23007 4 0
23008 3 0
23009 3 0
23010 5 1
23011 1 0
23012 5 1
23013 2 0
23014 1 0
23015 3 0
23016 1 0
23017 1 0
23018 2 1
23019 2 0
23020 2 0
23021 2 0
23022 1 0
23023 1 1
23024 2 0
23025 1 0
23026 1 0
23027 1 0
23028 1 0
23029 2 0
23030 3 0
23031 1 0
23032 5 1
23033 3 0
23034 3 1
23035 5 0
23036 1 0
23037 3 0
23038 1 0
23039 5 0
23040 3 0
23041 1 0
23042 5 0
23043 5 0
23044 1 0
23045 3 0
23046 3 0
23047 5 0
23048 1 0
23049 5 0
23050 5 0
23051 3 0
23052 3 1
23053 3 0
23054 5 1
23055 5 0
23056 5 0
23057 4 0
23058 4 0
23059 5 0
23060 3 0
23061 5 0
23062 5 0
23063 3 0
23064 1 0
23065 5 0
23066 5 0
23067 5 0
23068 5 0
23069 5 1
23070 4 1
23071 3 0
23072 5 1
23073 1 0
23074 1 1
23075 5 0
23076 2 0
23077 4 0
23078 1 0
23079 2 0
23080 4 1
23081 1 1
23082 5 0
23083 5 0
23084 2 1
23085 1 1
23086 1 0
23087 1 1
23088 1 0
23089 5 0
23090 1 0
23091 3 0
23092 5 0
23093 1 1
23094 1 0
23095 1 0
23096 1 0
23097 5 0
23098 1 0
23099 1 0
23100 5 1
23101 5 0
23102 1 0
23103 1 0
23104 5 0
23105 1 0
23106 1 0
23107 1 0
23108 1 0
23109 2 1
23110 3 0
23111 2 0
23112 1 0
23113 1 0
23114 3 0
23115 3 0
23116 1 0
23117 3 0
23118 3 0
23119 1 0
23120 3 0
23121 2 0
23122 3 0
23123 2 0
23124 2 0
23125 2 0
23126 2 0
23127 2 0
23128 1 1
23129 4 0
23130 5 0
23131 5 0
23132 4 1
23133 5 0
23134 2 0
23135 2 1
23136 3 0
23137 4 0
23138 3 1
23139 2 0
23140 5 0
23141 4 0
23142 5 0
23143 4 0
23144 1 1
23145 4 1
23146 3 0
23147 2 0
23148 1 0
23149 2 0
23150 2 0
23151 1 0
23152 4 0
23153 3 0
23154 2 0
23155 3 0
23156 1 0
23157 3 1
23158 4 0
23159 5 0
23160 3 0
23161 5 0
23162 3 0
23163 3 0
23164 3 0
23165 1 0
23166 1 0
23167 1 0
23168 3 0
23169 3 0
23170 1 0
23171 1 0
23172 5 0
23173 1 0
23174 1 0
23175 5 0
23176 3 0
23177 1 1
23178 2 0
23179 4 0
23180 3 0
23181 3 0
23182 3 0
23183 2 1
23184 5 0
23185 4 0
23186 1 0
23187 2 0
23188 1 1
23189 5 0
23190 4 0
23191 2 0
23192 5 0
23193 1 0
23194 5 0
23195 2 0
23196 1 0
23197 2 0
23198 4 0
23199 5 0
23200 5 0
23201 5 0
23202 5 0
23203 2 0
23204 5 0
23205 5 0
23206 5 1
23207 5 0
23208 5 0
23209 5 0
23210 4 0
23211 3 0
23212 5 0
23213 5 0
23214 5 0
23215 1 0
23216 5 0
23217 5 0
23218 5 0
23219 5 0
23220 3 0
23221 4 0
23222 1 0
23223 1 0
23224 1 0
23225 4 0
23226 4 0
23227 5 0
23228 4 1
23229 3 1
23230 2 0
23231 1 0
23232 3 0
23233 3 0
23234 4 0
23235 2 0
23236 2 0
23237 3 0
23238 3 0
23239 3 0
23240 1 0
23241 3 0
23242 3 0
23243 3 0
23244 3 0
23245 3 0
23246 3 0
23247 5 1
23248 5 0
23249 5 0
23250 4 1
23251 2 0
23252 4 0
23253 2 0
23254 4 0
23255 4 0
23256 2 0
23257 2 0
23258 4 0
23259 4 0
23260 4 0
23261 1 1
23262 2 0
23263 5 0
23264 2 0
23265 4 0
23266 2 0
23267 2 0
23268 1 0
23269 2 0
23270 1 0
23271 5 0
23272 2 0
23273 2 0
23274 4 1
23275 5 0
23276 5 0
23277 5 0
23278 4 0
23279 2 0
23280 4 0
23281 3 0
23282 5 0
23283 3 0
23284 3 0
23285 1 0
23286 4 0
23287 5 0
23288 1 0
23289 3 0
23290 2 0
23291 4 0
23292 5 0
23293 1 1
23294 4 0
23295 4 0
23296 2 0
23297 1 0
23298 4 0
23299 4 0
23300 4 0
23301 4 0
23302 4 0
23303 2 0
23304 1 0
23305 1 1
23306 2 0
23307 1 0
23308 1 0
23309 3 0
23310 1 0
23311 5 0
23312 4 0
23313 2 0
23314 2 0
23315 5 0
23316 1 0
23317 2 0
23318 5 0
23319 2 0
23320 1 0
23321 2 0
23322 2 0
23323 1 0
23324 5 0
23325 3 1
23326 2 0
23327 5 0
23328 5 0
23329 3 1
23330 5 0
23331 2 0
23332 3 0
23333 3 0
23334 3 0
23335 4 0
23336 4 0
23337 1 0
23338 1 0
23339 2 0
23340 5 0
23341 3 0
23342 5 0
23343 5 0
23344 3 0
23345 1 0
23346 3 0
23347 1 0
23348 3 0
23349 3 0
23350 5 0
23351 2 0
23352 2 0
23353 3 0
23354 3 0
23355 3 0
23356 3 0
23357 4 0
23358 1 0
23359 5 0
23360 3 0
23361 5 1
23362 5 0
23363 3 0
23364 4 0
23365 5 0
23366 4 0
23367 4 0
23368 4 0
23369 4 0
23370 4 0
23371 5 0
23372 4 0
23373 5 1
23374 5 0
23375 1 0
23376 1 0
23377 5 0
23378 3 0
23379 3 0
23380 3 0
23381 4 0
23382 3 0
23383 1 0
23384 5 0
23385 4 0
23386 2 0
23387 1 0
23388 1 0
23389 3 0
23390 3 0
23391 5 0
23392 5 0
23393 1 0
23394 2 1
23395 3 0
23396 3 0
23397 3 0
23398 5 0
23399 3 0
23400 3 0
23401 1 0
23402 2 1
23403 2 1
23404 3 0
23405 2 0
23406 2 0
23407 3 0
23408 2 0
23409 4 0
23410 2 0
23411 1 0
23412 5 0
23413 3 0
23414 2 0
23415 1 0
23416 5 0
23417 1 0
23418 1 1
23419 1 0
23420 1 0
23421 3 0
23422 2 0
23423 2 0
23424 4 1
23425 5 0
23426 1 1
23427 1 0
23428 3 0
23429 2 0
23430 3 0
23431 3 0
23432 4 0
23433 3 0
23434 4 0
23435 3 0
23436 3 0
